HH_ID,CompanyID,"OrderNum","OrderDate","Channel",PA_Electronics_1month_ago,PA_Electronics_2month_ago,PA_Electronics_3month_ago,PA_Electronics_4month_ago,PA_Electronics_5month_ago,PA_Electronics_6month_ago,PA_Entertainment_1month_ago,PA_Entertainment_2month_ago,PA_Entertainment_3month_ago,PA_Entertainment_4month_ago,PA_Entertainment_5month_ago,PA_Entertainment_6month_ago,PA_Fashion_1month_ago,PA_Fashion_2month_ago,PA_Fashion_3month_ago,PA_Fashion_4month_ago,PA_Fashion_5month_ago,PA_Fashion_6month_ago,PA_Food_Entertaining_1month_ago,PA_Food_Entertaining_2month_ago,PA_Food_Entertaining_3month_ago,PA_Food_Entertaining_4month_ago,PA_Food_Entertaining_5month_ago,PA_Food_Entertaining_6month_ago,PA_Health_Beauty_1month_ago,PA_Health_Beauty_2month_ago,PA_Health_Beauty_3month_ago,PA_Health_Beauty_4month_ago,PA_Health_Beauty_5month_ago,PA_Health_Beauty_6month_ago,PA_Home_Garden_1month_ago,PA_Home_Garden_2month_ago,PA_Home_Garden_3month_ago,PA_Home_Garden_4month_ago,PA_Home_Garden_5month_ago,PA_Home_Garden_6month_ago,PA_Kids_Baby_1month_ago,PA_Kids_Baby_2month_ago,PA_Kids_Baby_3month_ago,PA_Kids_Baby_4month_ago,PA_Kids_Baby_5month_ago,PA_Kids_Baby_6month_ago,PA_Teens_1month_ago,PA_Teens_2month_ago,PA_Teens_3month_ago,PA_Teens_4month_ago,PA_Teens_5month_ago,PA_Teens_6month_ago,PA_Travel_Sports_1month_ago,PA_Travel_Sports_2month_ago,PA_Travel_Sports_3month_ago,PA_Travel_Sports_4month_ago,PA_Travel_Sports_5month_ago,PA_Travel_Sports_6month_ago,PA_Miscellaneous_1month_ago,PA_Miscellaneous_2month_ago,PA_Miscellaneous_3month_ago,PA_Miscellaneous_4month_ago,PA_Miscellaneous_5month_ago,PA_Miscellaneous_6month_ago,PA_Other_1month_ago,PA_Other_2month_ago,PA_Other_3month_ago,PA_Other_4month_ago,PA_Other_5month_ago,PA_Other_6month_ago,PA_Unclassified_1month_ago,PA_Unclassified_2month_ago,PA_Unclassified_3month_ago,PA_Unclassified_4month_ago,PA_Unclassified_5month_ago,PA_Unclassified_6month_ago,PA_Unclassified2_1month_ago,PA_Unclassified2_2month_ago,PA_Unclassified2_3month_ago,PA_Unclassified2_4month_ago,PA_Unclassified2_5month_ago,PA_Unclassified2_6month_ago,Is_PA_Electronics,Is_PA_Entertainment,Is_PA_Fashion,Is_PA_Food_Entertaining,Is_PA_Health_Beauty,Is_PA_Home_Garden,Is_PA_Kids_Baby,Is_PA_Teens,Is_PA_Travel_Sports,Is_PA_Miscellaneous,Is_PA_Other,Is_PA_Unclassified,Is_PA_Unclassified2
517691,3,"            10055872","20060609","C",0,0,0,0,0,0,9,0,0,3,25,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
517691,3,"            10106521","20060821","C",0,0,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
517691,3,"            10147453","20061102","C",0,0,0,0,0,0,0,0,21,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
517691,3,"            10170100","20061204","C",0,0,0,0,0,0,0,12,0,21,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
517691,3,"            10197620","20070116","C",0,0,0,0,0,0,0,13,12,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
517691,3,"            10217490","20070221","C",0,0,0,0,0,0,0,23,13,12,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
517691,3,"            10228899","20070314","C",0,0,0,0,0,0,3,23,0,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
517691,3,"            10265607","20070524","C",0,0,0,0,0,0,0,0,25,0,23,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
517691,3,"            10267874","20070530","C",0,0,0,0,0,0,11,0,22,3,23,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
517691,3,"            10286319","20070713","C",0,0,0,0,0,0,0,30,0,22,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
517691,3,"            10292388","20070726","C",0,0,0,0,0,0,9,19,11,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
517691,3,"            10325471","20070928","C",0,0,0,0,0,0,0,0,12,19,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
523465,192,"              464006","20051117","I",0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
523465,192,"              495260","20061211","I",0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,4,4,10,0,3,0,8,0,0,0,0,0,0,0,0,17,2,0,5,0,35,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
523465,837,"             2638552","20060302","I",0,0,0,0,0,0,0,1,4,1,0,0,6,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
523465,837,"             2638568","20060302","I",0,0,0,0,0,0,0,1,4,1,0,0,6,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
523465,837,"             6173073","20060601","I",0,0,0,0,0,0,20,0,7,0,1,4,0,14,6,6,9,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,2,0,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
523465,837,"             6897951","20061215","I",0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,1,3,14,0,3,0,8,0,0,0,0,0,0,0,0,18,2,0,5,0,35,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
523465,244,"             8385801","20061215","I",0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,1,3,14,0,3,0,8,0,0,0,0,0,0,0,0,18,2,0,5,0,35,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
523465,244,"             8388486","20061218","I",0,0,0,0,0,0,21,0,0,0,0,0,3,0,0,1,3,4,1,3,0,8,0,0,0,0,0,0,0,0,2,19,0,5,0,35,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
523465,957,"             8516195","20050603","C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
523465,957,"             8534707","20050615","C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
523465,957,"             8534708","20050615","C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
523465,957,"             9117144","20060703","C",0,0,0,0,0,0,0,20,0,7,0,1,10,5,14,6,6,9,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
523465,957,"             9117145","20060703","C",0,0,0,0,0,0,0,20,0,7,0,1,10,5,14,6,6,9,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
523465,3,"             9900803","20051129","I",0,0,0,0,0,2,1,0,0,0,0,1,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
523465,3,"             9994680","20060505","I",0,0,0,0,0,0,8,7,0,1,1,4,14,0,6,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,2,0,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
523465,3,"            10170363","20061204","I",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10,0,3,0,8,0,0,0,0,0,0,0,0,17,2,0,5,35,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
523465,3,"            10195562","20070112","I",0,0,0,0,0,0,0,21,0,0,0,0,3,0,0,0,4,0,2,0,3,0,8,0,0,0,0,0,0,0,1,18,2,0,5,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
523465,3,"            10360017","20071127","I",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,2,62,0,17,0,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
523465,153,"            10765941","20051203","I",0,0,0,0,0,2,4,0,0,0,0,1,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
523465,153,"            10793675","20060121","I",0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
523465,153,"            10821752","20060305","I",0,0,0,0,0,0,0,1,1,4,0,0,6,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0,0,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
523465,153,"            10860652","20060502","I",0,0,0,0,0,0,0,7,0,1,4,1,14,6,6,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,2,0,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
523465,153,"            10926737","20060820","I",0,0,0,0,0,0,0,0,0,20,0,7,3,4,15,5,9,6,0,0,0,0,0,2,0,0,0,0,0,0,0,35,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
523465,153,"            10976744","20061019","I",0,0,0,0,0,0,0,0,0,0,0,20,0,1,3,4,15,5,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,35,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
523465,153,"            11004150","20061115","I",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,14,5,3,0,8,0,0,0,0,0,0,0,0,0,2,0,5,0,35,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
523465,153,"            11050143","20070116","I",0,0,0,0,0,0,2,21,0,0,0,0,0,3,0,0,1,3,1,1,3,0,8,0,0,0,0,0,0,0,0,19,2,0,5,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
523465,153,"            11100428","20070328","I",0,0,0,0,0,0,0,0,2,21,0,0,0,0,5,3,0,0,0,0,3,2,0,3,0,0,0,0,0,0,0,0,8,2,17,2,0,0,16,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
523465,153,"            11257989","20071030","I",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,62,0,17,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1
523465,957,"            12326155","20050331","I",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
523465,957,"            12358787","20070619","I",0,0,0,0,0,0,0,0,0,0,0,2,1,0,20,0,5,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,11,0,8,0,0,0,30,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
523465,957,"            12383625","20071007","I",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
523465,709,"            12626193","20070819","I",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,0,0,11,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
523465,709,"            12626537","20071009","I",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,17,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
523465,892,"            12740545","20051204","C",0,0,0,0,0,2,4,0,0,0,0,1,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,47,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
523465,637,"            14124892","20070404","I",0,0,0,0,0,0,0,0,2,21,0,0,20,0,5,3,0,0,1,0,3,2,0,3,0,0,0,0,0,0,11,0,8,2,17,2,30,0,16,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
523465,637,"            14127051","20070507","I",0,0,0,0,0,0,0,0,0,2,21,0,0,20,0,5,3,0,0,1,0,3,2,0,0,0,0,0,0,0,0,11,0,8,2,17,0,30,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
523465,637,"            15369844","20050929","I",0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
523465,637,"            15374874","20060124","I",0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
523465,637,"            15375049","20060131","I",0,0,0,0,0,0,1,1,4,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0,0,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
523465,637,"            15377159","20060404","I",0,0,0,0,0,0,7,0,1,1,4,0,0,6,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,2,0,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
523465,637,"            15377924","20060427","I",0,0,0,0,0,0,0,7,0,1,4,1,9,6,15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,2,0,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
523465,637,"            15379388","20060613","I",0,0,0,0,0,0,0,20,0,7,1,0,5,5,9,6,15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
523465,637,"            15379999","20060709","I",0,0,0,0,0,0,0,0,20,0,7,1,10,5,5,9,6,15,0,0,0,0,2,0,0,0,0,0,0,0,35,0,1,0,0,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
523465,637,"            15380859","20060811","I",0,0,0,0,0,0,0,0,0,20,0,7,0,14,5,5,9,6,0,0,0,0,0,2,0,0,0,0,0,0,0,35,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
523465,637,"            15391986","20070329","I",0,0,0,0,0,0,0,0,2,21,0,0,0,0,5,3,0,0,1,0,3,2,0,3,0,0,0,0,0,0,11,0,8,2,17,2,30,0,16,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
523465,637,"            15392348","20070403","I",0,0,0,0,0,0,0,0,2,21,0,0,11,0,5,3,0,0,1,0,3,2,0,3,0,0,0,0,0,0,11,0,8,2,17,2,30,0,16,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
523465,637,"            15396595","20070607","I",0,0,0,0,0,0,0,0,0,0,2,21,0,0,20,0,5,3,0,0,1,0,3,2,0,0,0,0,0,0,0,0,11,0,8,2,0,0,30,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
531611,672,"              319915","20060725","C",0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
531611,209,"              334241","20050302","C",0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
531611,209,"              338125","20050316","C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,120,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
531611,209,"              344641","20050502","C",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,14,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,180,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
